run,randomSeed,margin_perc_spread,firms_risk_premium,inn_exponent,perc_total_credit,months_of_income,prop_consume_wealth,information_dispersion,cons_risk_premium,res_wage_adjustment,rep_exponent,GdpDev.UnempRate,Inflation.UnempRate
1851,-1856745365,0.1,0.1,0.5,0.1,12,1,0.1,1,0.07,1.5,0.05,-0.36
1852,-1856798909,0.1,0.1,0.5,0.1,12,1,0.1,1,0.07,2,0.07,0.23
1789,-1855713545,0.1,0.1,0.5,0.1,12,0.7,1,1,0.1,0.5,0.06,-0.22
1811,-1856028275,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.01,1.5,0.06,-0.09
1854,-1856313479,0.1,0.1,0.5,0.1,12,1,0.1,1,0.1,1,0.04,0.2
1856,-1856754476,0.1,0.1,0.5,0.1,12,1,0.1,1,0.1,2,0.09,0.22
1857,-1856732020,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.01,0.5,0.06,-0.26
1858,-1856786890,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.01,1,0.08,0.06
1795,-1855695534,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.01,1.5,0.09,-0.25
1817,-1856012494,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.07,0.5,0.05,-0.16
1860,-1856298859,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.01,2,0.08,-0.44
1862,-1856740314,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.04,1,0.06,-0.37
1863,-1856718465,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.04,1.5,0.08,-0.06
1864,-1856773875,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.04,2,0.08,-0.3
1801,-1855677863,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.07,0.5,0.07,-0.14
1823,-1855994322,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.1,1.5,0.05,-0.4
1866,-1856283508,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.07,1,0.06,-0.28
1868,-1856727076,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.07,2,0.02,-0.35
1869,-1856704759,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.1,0.5,0.04,-0.33
1870,-1856761560,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.1,1,0.02,0.2
1807,-1855659417,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.1,1.5,0.07,-0.55
1829,-1855977481,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.04,0.5,0.07,-0.4
1872,-1856266906,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.1,2,0.1,-0.24
1874,-1856713817,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.01,1,0.07,0.18
1875,-1856689669,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.01,1.5,0.1,-0.28
1876,-1856746966,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.01,2,0.07,-0.3
1813,-1855641291,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.04,0.5,0.03,-0.36
1835,-1855960663,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.07,1.5,0.11,-0.37
1878,-1856250837,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.04,1,0.05,-0.01
1880,-1856701561,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.04,2,0.05,0.2
1881,-1856673948,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.07,0.5,0.04,0.14
1882,-1856733197,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.07,1,0.07,0.17
1819,-1855623505,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.07,1.5,0.05,0.05
1841,-1855942262,0.1,0.1,0.5,0.1,12,1,0.1,1,0.01,0.5,0.02,0.23
1884,-1856234313,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.07,2,0.06,-0.35
1886,-1856687134,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.1,1,0.08,0.23
1887,-1856659711,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.1,1.5,0.09,0.62
1888,-1856720266,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.1,2,0.08,0.15
1825,-1855605877,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.01,0.5,0.04,-0.11
1847,-1855922501,0.1,0.1,0.5,0.1,12,1,0.1,1,0.04,1.5,0.1,-0.34
1890,-1856217716,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.01,1,0.05,-0.02
1892,-1856672263,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.01,2,0.06,-0.34
1893,-1856646124,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.04,0.5,-0.01,-0.34
1894,-1856707378,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.04,1,0.06,-0.45
1831,-1855587888,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.04,1.5,0.08,0.24
1853,-1855905041,0.1,0.1,0.5,0.1,12,1,0.1,1,0.1,0.5,0.03,-0.25
1896,-1856201413,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.04,2,0.08,0.2
1898,-1856658515,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.07,1,0.04,-0.18
1899,-1856631236,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.07,1.5,0.08,-0.38
1900,-1856694105,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.07,2,0.08,-0.07
1837,-1855569298,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.1,0.5,0.03,0.32
1859,-1855889173,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.01,1.5,0.08,-0.29
1902,-1856183703,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.1,1,0.07,-0.4
1904,-1856643503,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.1,2,0.02,0.1
1905,-1856616830,0.1,0.1,0.5,0.1,12,1,0.4,1,0.01,0.5,0.06,-0.18
1906,-1856679472,0.1,0.1,0.5,0.1,12,1,0.4,1,0.01,1,0.05,-0.14
1843,-1855550624,0.1,0.1,0.5,0.1,12,1,0.1,1,0.01,1.5,0.08,0.28
1865,-1855871876,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.07,0.5,0.05,0.2
1908,-1856167069,0.1,0.1,0.5,0.1,12,1,0.4,1,0.01,2,0.09,0.08
1910,-1856628572,0.1,0.1,0.5,0.1,12,1,0.4,1,0.04,1,0.07,-0.31
1911,-1856602312,0.1,0.1,0.5,0.1,12,1,0.4,1,0.04,1.5,0.08,0.07
1912,-1856666403,0.1,0.1,0.5,0.1,12,1,0.4,1,0.04,2,0.07,-0.23
1849,-1855530863,0.1,0.1,0.5,0.1,12,1,0.1,1,0.07,0.5,0.04,-0.09
1871,-1855854192,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.1,1.5,0.05,0.18
1914,-1856147797,0.1,0.1,0.5,0.1,12,1,0.4,1,0.07,1,0.02,-0.07
1916,-1856613478,0.1,0.1,0.5,0.1,12,1,0.4,1,0.07,2,0.1,0.19
1917,-1856588170,0.1,0.1,0.5,0.1,12,1,0.4,1,0.1,0.5,0.03,-0.36
1918,-1856651870,0.1,0.1,0.5,0.1,12,1,0.4,1,0.1,1,0.06,0.25
1855,-1855512970,0.1,0.1,0.5,0.1,12,1,0.1,1,0.1,1.5,0.08,-0.45
1877,-1855836526,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.04,0.5,0.06,-0.04
1920,-1856131457,0.1,0.1,0.5,0.1,12,1,0.4,1,0.1,2,0.07,-0.36
1922,-1856599419,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.01,1,0.06,-0.35
1923,-1856575088,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.01,1.5,0.08,0.08
1924,-1856637195,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.01,2,0.05,0.17
1861,-1855495825,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.04,0.5,0.06,-0.38
1883,-1855819711,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.07,1.5,0.08,-0.39
1926,-1856113729,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.04,1,0.08,0.17
1928,-1856585472,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.04,2,0.06,-0.21
1929,-1856561322,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.07,0.5,0.03,0.24
1930,-1856625369,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.07,1,0.05,-0.38
1867,-1855478841,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.07,1.5,0.03,0.14
1889,-1855802644,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.01,0.5,0.02,-0.39
1932,-1856097061,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.07,2,0.07,-0.36
1934,-1856572638,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.1,1,0.05,-0.02
1935,-1856546125,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.1,1.5,0.09,-0.32
1936,-1856611947,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.1,2,0.07,0.23
1873,-1855461759,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.01,0.5,0.07,-0.38
1895,-1855787066,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.04,1.5,0.1,-0.34
1938,-1856081867,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.01,1,0.08,-0.41
1940,-1856561895,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.01,2,0.04,-0.1
1941,-1856532725,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.04,0.5,0.05,0.15
1942,-1856599031,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.04,1,0.07,-0.44
1879,-1855444691,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.04,1.5,0.05,0.12
1901,-1855771737,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.1,0.5,0.06,-0.4
1944,-1856066522,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.04,2,0.04,-0.32
1946,-1856547557,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.07,1,0.07,-0.11
1947,-1856519650,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.07,1.5,0.08,0.61
1948,-1856586415,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.07,2,0.08,0.15
1885,-1855427766,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.1,0.5,0.04,-0.1
1907,-1855757132,0.1,0.1,0.5,0.1,12,1,0.4,1,0.01,1.5,0.06,0.11
1950,-1856050400,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.1,1,0.04,-0.35
1952,-1856533160,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.1,2,0.07,-0.28
1953,-1856507221,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.01,0.5,0.06,-0.24
1954,-1856573920,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.01,1,0.05,-0.36
1891,-1855410644,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.01,1.5,0.07,-0.15
1913,-1855739435,0.1,0.1,0.5,0.1,12,1,0.4,1,0.07,0.5,0.04,0.2
1956,-1856033101,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.01,2,0.06,-0.04
1958,-1856521291,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.04,1,0.04,0.2
1959,-1856492324,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.04,1.5,0.07,-0.35
1960,-1856560802,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.04,2,0.07,-0.08
1897,-1855394917,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.07,0.5,0.03,0.02
1919,-1855721271,0.1,0.1,0.5,0.1,12,1,0.4,1,0.1,1.5,0.07,-0.38
1962,-1856015166,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.07,1,0.06,0.17
1964,-1856506651,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.07,2,0.09,-0.17
1965,-1856478655,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.1,0.5,0.01,0.15
1966,-1856549986,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.1,1,0.09,-0.38
1903,-1855377650,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.1,1.5,0.09,-0.38
1925,-1855703311,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.04,0.5,0.07,-0.38
1968,-1855996737,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.1,2,0.07,0.11
1970,-1856492830,0.1,0.1,0.5,0.1,12,1,0.7,1,0.01,1,0.07,0.2
1971,-1856465695,0.1,0.1,0.5,0.1,12,1,0.7,1,0.01,1.5,0.08,-0.48
1972,-1856538299,0.1,0.1,0.5,0.1,12,1,0.7,1,0.01,2,0.01,-0.31
1909,-1855359598,0.1,0.1,0.5,0.1,12,1,0.4,1,0.04,0.5,-0.01,-0.05
1931,-1855687766,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.07,1.5,0.07,-0.22
1974,-1855980715,0.1,0.1,0.5,0.1,12,1,0.7,1,0.04,1,0.07,-0.2
1976,-1856479714,0.1,0.1,0.5,0.1,12,1,0.7,1,0.04,2,0.07,-0.48
1977,-1856452872,0.1,0.1,0.5,0.1,12,1,0.7,1,0.07,0.5,0.05,0.2
1978,-1856525078,0.1,0.1,0.5,0.1,12,1,0.7,1,0.07,1,0.08,-0.28
1915,-1855342888,0.1,0.1,0.5,0.1,12,1,0.4,1,0.07,1.5,0.09,-0.04
1937,-1855672077,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.01,0.5,0.08,-0.35
1980,-1855964363,0.1,0.1,0.5,0.1,12,1,0.7,1,0.07,2,0.04,-0.3
1982,-1856466501,0.1,0.1,0.5,0.1,12,1,0.7,1,0.1,1,0.05,-0.39
1983,-1856437839,0.1,0.1,0.5,0.1,12,1,0.7,1,0.1,1.5,0.09,-0.15
1984,-1856512907,0.1,0.1,0.5,0.1,12,1,0.7,1,0.1,2,0.03,0.06
1921,-1855327493,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.01,0.5,0.14,-0.08
1943,-1855655085,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.04,1.5,0.07,-0.27
1986,-1855947245,0.1,0.1,0.5,0.1,12,1,1,0.1,0.01,1,0.1,-0.37
1988,-1856452593,0.1,0.1,0.5,0.1,12,1,1,0.1,0.01,2,0.07,-0.32
1989,-1856423049,0.1,0.1,0.5,0.1,12,1,1,0.1,0.04,0.5,0.05,-0.29
1990,-1856499736,0.1,0.1,0.5,0.1,12,1,1,0.1,0.04,1,0.08,-0.43
1927,-1855311352,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.04,1.5,0.08,-0.28
1949,-1855637175,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.1,0.5,0.05,0.19
1992,-1855931487,0.1,0.1,0.5,0.1,12,1,1,0.1,0.04,2,0.08,-0.29
1994,-1856438119,0.1,0.1,0.5,0.1,12,1,1,0.1,0.07,1,0.04,0.07
1995,-1856409184,0.1,0.1,0.5,0.1,12,1,1,0.1,0.07,1.5,0.07,0.02
1996,-1856486577,0.1,0.1,0.5,0.1,12,1,1,0.1,0.07,2,0.07,-0.12
1933,-1855295951,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.1,0.5,0.05,0.01
1955,-1855623323,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.01,1.5,0.08,0.05
1998,-1855915259,0.1,0.1,0.5,0.1,12,1,1,0.1,0.1,1,0.06,-0.29
2000,-1856422984,0.1,0.1,0.5,0.1,12,1,1,0.1,0.1,2,0.07,-0.42
2001,-1856395109,0.1,0.1,0.5,0.1,12,1,1,0.4,0.01,0.5,0.08,-0.35
2002,-1856474276,0.1,0.1,0.5,0.1,12,1,1,0.4,0.01,1,0.01,-0.37
1939,-1855279551,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.01,1.5,0.07,-0.29
1961,-1855608554,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.07,0.5,0.07,0.24
2004,-1855898121,0.1,0.1,0.5,0.1,12,1,1,0.4,0.01,2,0.09,-0.13
2006,-1856409066,0.1,0.1,0.5,0.1,12,1,1,0.4,0.04,1,0.06,-0.44
2007,-1856381387,0.1,0.1,0.5,0.1,12,1,1,0.4,0.04,1.5,0.06,-0.01
2008,-1856461508,0.1,0.1,0.5,0.1,12,1,1,0.4,0.04,2,0.08,-0.31
1945,-1855262097,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.07,0.5,0.04,-0.15
1967,-1855592093,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.1,1.5,0.05,-0.35
2010,-1855879850,0.1,0.1,0.5,0.1,12,1,1,0.4,0.07,1,0.06,-0.39
2012,-1856396594,0.1,0.1,0.5,0.1,12,1,1,0.4,0.07,2,0.07,-0.21
2013,-1856367762,0.1,0.1,0.5,0.1,12,1,1,0.4,0.1,0.5,0.07,0.18
2014,-1856448368,0.1,0.1,0.5,0.1,12,1,1,0.4,0.1,1,0.07,0.19
1951,-1855244837,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.1,1.5,0.07,-0.11
1973,-1855576565,0.1,0.1,0.5,0.1,12,1,0.7,1,0.04,0.5,0.04,-0.31
2016,-1855863768,0.1,0.1,0.5,0.1,12,1,1,0.4,0.1,2,0.06,-0.02
2018,-1856384265,0.1,0.1,0.5,0.1,12,1,1,0.7,0.01,1,0.06,0.05
2019,-1856353784,0.1,0.1,0.5,0.1,12,1,1,0.7,0.01,1.5,0.05,-0.05
2020,-1856434148,0.1,0.1,0.5,0.1,12,1,1,0.7,0.01,2,0.08,0.04
1957,-1855227424,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.04,0.5,0.04,0.22
1979,-1855561767,0.1,0.1,0.5,0.1,12,1,0.7,1,0.07,1.5,0.05,-0.12
2022,-1855846128,0.1,0.1,0.5,0.1,12,1,1,0.7,0.04,1,0.06,0.21
2024,-1856370960,0.1,0.1,0.5,0.1,12,1,1,0.7,0.04,2,0.08,-0.11
2025,-1856338765,0.1,0.1,0.5,0.1,12,1,1,0.7,0.07,0.5,0.05,-0.29
2026,-1856421315,0.1,0.1,0.5,0.1,12,1,1,0.7,0.07,1,0.06,0.07
1963,-1855211645,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.07,1.5,0.08,-0.43
1985,-1855548119,0.1,0.1,0.5,0.1,12,1,1,0.1,0.01,0.5,0.04,-0.34
2028,-1855830584,0.1,0.1,0.5,0.1,12,1,1,0.7,0.07,2,0.08,0.43
2030,-1856355521,0.1,0.1,0.5,0.1,12,1,1,0.7,0.1,1,0.05,-0.46
2031,-1856324669,0.1,0.1,0.5,0.1,12,1,1,0.7,0.1,1.5,0.07,0.15
2032,-1856406537,0.1,0.1,0.5,0.1,12,1,1,0.7,0.1,2,0.08,0.18
1969,-1855193860,0.1,0.1,0.5,0.1,12,1,0.7,1,0.01,0.5,0.06,-0.32
1991,-1855532858,0.1,0.1,0.5,0.1,12,1,1,0.1,0.04,1.5,0.09,-0.28
2034,-1855813997,0.1,0.1,0.5,0.1,12,1,1,1,0.01,1,0.06,-0.26
2036,-1856341747,0.1,0.1,0.5,0.1,12,1,1,1,0.01,2,0.08,-0.37
2037,-1856312208,0.1,0.1,0.5,0.1,12,1,1,1,0.04,0.5,0.07,-0.44
2038,-1856394585,0.1,0.1,0.5,0.1,12,1,1,1,0.04,1,0.05,0.16
1975,-1855174156,0.1,0.1,0.5,0.1,12,1,0.7,1,0.04,1.5,0.11,-0.37
1997,-1855515116,0.1,0.1,0.5,0.1,12,1,1,0.1,0.1,0.5,0.08,-0.37
2040,-1855797280,0.1,0.1,0.5,0.1,12,1,1,1,0.04,2,0.06,-0.02
2042,-1856329049,0.1,0.1,0.5,0.1,12,1,1,1,0.07,1,0.03,0.17
2043,-1856299767,0.1,0.1,0.5,0.1,12,1,1,1,0.07,1.5,0.05,-0.2
2044,-1856383507,0.1,0.1,0.5,0.1,12,1,1,1,0.07,2,0.07,-0.5
1981,-1855156304,0.1,0.1,0.5,0.1,12,1,0.7,1,0.1,0.5,0.04,0.07
2003,-1855499743,0.1,0.1,0.5,0.1,12,1,1,0.4,0.01,1.5,0.08,-0.41
2046,-1855781262,0.1,0.1,0.5,0.1,12,1,1,1,0.1,1,0.04,-0.33
2048,-1856315584,0.1,0.1,0.5,0.1,12,1,1,1,0.1,2,0.07,-0.2
2049,-1856286236,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.01,0.5,0.01,-0.36
2050,-1856371782,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.01,1,0.05,0.25
1987,-1855138813,0.1,0.1,0.5,0.1,12,1,1,0.1,0.01,1.5,0.08,0.03
2009,-1855484163,0.1,0.1,0.5,0.1,12,1,1,0.4,0.07,0.5,0.06,0.18
2052,-1855763819,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.01,2,0.08,-0.37
2054,-1856302589,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.04,1,0.05,-0.43
2055,-1856271585,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.04,1.5,0.04,-0.39
2056,-1856358251,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.04,2,0.03,0.21
1993,-1855121106,0.1,0.1,0.5,0.1,12,1,1,0.1,0.07,0.5,0.09,0
2015,-1855468629,0.1,0.1,0.5,0.1,12,1,1,0.4,0.1,1.5,0.08,0.25
2058,-1855746566,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.07,1,0.08,0.28
2060,-1856290265,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.07,2,0.06,0.3
2061,-1856259625,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.1,0.5,0.03,-0.41
2062,-1856345501,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.1,1,0.06,0.34
1999,-1855103774,0.1,0.1,0.5,0.1,12,1,1,0.1,0.1,1.5,0.1,-0.23
2021,-1855452155,0.1,0.1,0.5,0.1,12,1,1,0.7,0.04,0.5,0.05,-0.39
2064,-1855730190,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.1,2,0.02,-0.39
2066,-1856274932,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.01,1,0,0.34
2067,-1856244975,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.01,1.5,0.06,0.24
2068,-1856329246,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.01,2,0.03,-0.39
2005,-1855088315,0.1,0.1,0.5,0.1,12,1,1,0.4,0.04,0.5,0.07,-0.43
2027,-1855436353,0.1,0.1,0.5,0.1,12,1,1,0.7,0.07,1.5,0.05,-0.25
2070,-1855716235,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.04,1,0.03,0.3
2072,-1856260797,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.04,2,0.06,0.31
2073,-1856231411,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.07,0.5,0.02,-0.03
2074,-1856316127,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.07,1,0.05,-0.35
2011,-1855069936,0.1,0.1,0.5,0.1,12,1,1,0.4,0.07,1.5,0.09,0.17
2033,-1855420384,0.1,0.1,0.5,0.1,12,1,1,1,0.01,0.5,0.07,0.18
2076,-1855698028,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.07,2,0.05,-0.37
2078,-1856247244,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.1,1,0.04,0.34
2079,-1856217141,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.1,1.5,0.05,-0.39
2080,-1856303348,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.1,2,0.07,-0.38
2017,-1855051852,0.1,0.1,0.5,0.1,12,1,1,0.7,0.01,0.5,0.05,0.51
2039,-1855403202,0.1,0.1,0.5,0.1,12,1,1,1,0.04,1.5,0.08,0.2
2082,-1855681243,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.01,1,0.04,-0.38
2084,-1856233469,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.01,2,0.04,-0.38
2085,-1856203622,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.04,0.5,0.05,0.22
2086,-1856288653,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.04,1,0.07,-0.43
2023,-1855036246,0.1,0.1,0.5,0.1,12,1,1,0.7,0.04,1.5,0.07,-0.02
2045,-1855387994,0.1,0.1,0.5,0.1,12,1,1,1,0.1,0.5,0.06,0.17
2088,-1855665136,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.04,2,0.06,0.2
2090,-1856220085,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.07,1,0.03,-0.37
2091,-1856188090,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.07,1.5,0.07,0.27
2092,-1856275103,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.07,2,0.07,-0.46
2029,-1855018595,0.1,0.1,0.5,0.1,12,1,1,0.7,0.1,0.5,0.06,-0.29
2051,-1855373007,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.01,1.5,0.07,-0.4
2094,-1855647722,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.1,1,0.08,-0.06
2096,-1856205928,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.1,2,0.07,0.06
2097,-1856173807,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.01,0.5,0.04,0.05
2098,-1856261761,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.01,1,0.04,-0.7
2035,-1855000871,0.1,0.1,0.5,0.1,12,1,1,1,0.01,1.5,0.05,-0.42
2057,-1855357328,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.07,0.5,0.05,-0.28
2100,-1855631944,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.01,2,0.05,-0.3
2102,-1856192028,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.04,1,0.07,0.33
2103,-1856159897,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.04,1.5,0.08,0.19
2104,-1856248282,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.04,2,0.05,0.49
2041,-1854983283,0.1,0.1,0.5,0.1,12,1,1,1,0.07,0.5,0.07,-0.35
2063,-1855341613,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.1,1.5,0.07,0.08
2106,-1855617630,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.07,1,0.05,-0.36
2108,-1856178780,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.07,2,0.09,-0.47
2109,-1856146133,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.1,0.5,0.03,0.3
2110,-1856234201,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.1,1,0.05,-0.4
2047,-1854966118,0.1,0.1,0.5,0.1,12,1,1,1,0.1,1.5,0.05,-0.31
2069,-1855326679,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.04,0.5,0.01,-0.33
2112,-1855601213,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.1,2,0.06,-0.42
2114,-1856165649,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.01,1,0.06,-0.02
2115,-1856130350,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.01,1.5,0.05,-0.35
2116,-1856222047,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.01,2,0.05,0.27
